test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_080730.csv,39,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,0,first1,not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,1,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,2,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,3,first1,in,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,4,first1,here,1024,1024,1,783.0,0.77060546875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,5,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,6,first1,some,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,7,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,8,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,9,first1,some,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,10,first1,i,1024,512,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,11,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,12,first1,on,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,13,first1,how,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,14,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,15,first1,on,1024,1024,1,687.0,0.79873046875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,16,first1,which,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,17,first1,alice,1024,1024,1,853.0,0.75009765625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,18,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,19,first1,in,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,20,first1,how,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,21,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,22,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,23,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,24,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,25,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,26,first1,i,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,27,first1,today,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,28,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,29,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,30,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,31,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,32,first1,false,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,33,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,34,first1,alice,1024,1024,1,868.0,0.745703125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,35,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,36,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,37,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,38,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081125.csv,39,first1,here,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,0,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,1,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,2,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,3,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,4,first1,alice,1024,1024,1,857.0,0.7489257812500001
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,5,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,6,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,7,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,8,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,9,first1,not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,10,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,11,first1,on,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,12,first1,the,1024,1024,1,829.0,0.75712890625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,13,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,14,first1,alice,1024,1024,1,651.0,0.80927734375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,15,first1,in,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,16,first1,in,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,17,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,18,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,19,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,20,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,21,first1,false,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,22,first1,today,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,23,first1,2,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,24,first1,i,1024,1024,1,699.0,0.79521484375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,25,first1,the,1024,1024,1,996.0,0.708203125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,26,first1,on,1024,1024,1,819.0,0.76005859375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,27,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,28,first1,the,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,29,first1,i,1024,512,1,532.0,0.844140625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,30,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,31,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,32,first1,which,1024,512,1,754.0,0.7791015625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,33,first1,which,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,34,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,35,first1,it,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,36,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,37,first1,alice,1024,1024,1,879.0,0.74248046875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,38,first1,on,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_081540.csv,39,first1,alice,1024,1024,1,1024.0,0.7
